        time,ref_pose_x,ref_pose_y,ref_pose_z,        ref_roll,ref_pitch,ref_yaw,        algo_pose_x,algo_pose_y,algo_pose_z,        algo_roll,algo_pitch,algo_yaw,        align_pose_x,align_pose_y,align_pose_z,        align_pose_x,align_pose_y,align_yaw
1.40E+12,4.752442,-1.526661,0.824882,-176.3259544,-52.35294911,144.1373302,0.091960919,-0.246969995,-0.105891496,-174.1938574,-52.25878897,-5.731771882,4.779061941,-2.046743794,0.823303605,4.593354059,1.522726206,146.3630245
1.40E+12,4.727161,-1.512397,0.823801,-175.4621581,-51.57345592,143.9228674,0.120525071,-0.246559522,-0.106339577,-173.5823385,-51.49731777,-5.887717061,4.807626093,-2.046333321,0.822855523,4.564789907,1.523136679,146.2070793
1.40E+12,4.694263,-1.505139,0.824865,-174.7256095,-51.80980173,144.7407078,0.15163731,-0.236249641,-0.104852326,-172.9442039,-51.76538985,-5.069036877,4.838738332,-2.036023439,0.824342775,4.533677668,1.53344656,147.0257595
1.40E+12,4.656631,-1.506443,0.826058,-174.3422661,-52.96910201,146.4870187,0.182147713,-0.216018058,-0.103613513,-172.5585697,-52.95840361,-3.375229414,4.869248735,-2.015791857,0.825581588,4.503167265,1.553678143,148.719567
1.40E+12,4.61733,-1.517005,0.825694,-174.3749595,-53.7946417,148.8211143,0.208974897,-0.187096501,-0.104070432,-172.5508035,-53.81467151,-1.098496178,4.896075919,-1.9868703,0.825124669,4.476340081,1.5825997,150.9963002
1.40E+12,4.579287,-1.540309,0.824711,-173.5901432,-53.89547668,151.1251135,0.22842311,-0.147925864,-0.104936407,-171.6933599,-53.93158841,1.1833337,4.915524132,-1.947699663,0.824258694,4.456891868,1.621770337,153.2781301
1.40E+12,4.547044,-1.57879,0.821789,-172.141333,-53.41831983,153.3357171,0.235756479,-0.09927092,-0.107301217,-170.2132973,-53.46426006,3.383972808,4.922857501,-1.899044719,0.821893884,4.449558499,1.670425281,155.4787692
1.40E+12,4.525347,-1.631019,0.819451,-170.8773705,-52.80037271,155.6801237,0.226812605,-0.044486484,-0.108494627,-168.997819,-52.86969926,5.733763964,4.913913627,-1.844260283,0.820700474,4.458502373,1.725209717,157.8285603
1.40E+12,4.515964,-1.693511,0.819023,-170.1280807,-52.40784478,158.3359968,0.202120134,0.012752436,-0.108009803,-168.3534863,-52.5089519,8.398462718,4.889221156,-1.787021363,0.821185298,4.483194844,1.782448637,160.4932591
1.40E+12,4.520097,-1.761345,0.820682,-168.3279223,-52.26003679,159.5604201,0.163823566,0.067980315,-0.105754728,-166.6840555,-52.35431598,9.618930659,4.850924588,-1.731793484,0.823440372,4.521491412,1.837676516,161.713727
1.40E+12,4.536913,-1.826083,0.823227,-166.3944699,-51.9600447,159.9592511,0.116781572,0.114769112,-0.103386558,-164.916174,-52.0369001,10.03605681,4.803882594,-1.685004687,0.825808543,4.568533406,1.884465313,162.1308532
1.40E+12,4.56578,-1.878227,0.823744,-166.1474241,-51.49141069,160.6347936,0.06629494,0.144861321,-0.103255576,-164.8176492,-51.5591213,10.73975274,4.753395962,-1.654912478,0.825939525,4.619020038,1.914557522,162.8345491
1.40E+12,4.605562,-1.913487,0.820989,-166.7445177,-51.13009465,160.7949304,0.014697735,0.155374885,-0.105835705,-165.4307061,-51.19418865,10.91974733,4.701798757,-1.644398913,0.823359396,4.670617243,1.925071086,163.0145437
1.40E+12,4.651596,-1.932596,0.815214,-166.7668548,-50.354308,159.4972639,-0.033678233,0.148861578,-0.111345866,-165.4371765,-50.40168518,9.649895045,4.653422788,-1.650912221,0.817849235,4.718993211,1.918557779,161.7446914
1.40E+12,4.701197,-1.935378,0.808071,-166.7507473,-49.14903586,157.2283323,-0.076093467,0.125955841,-0.118231568,-165.4152046,-49.16670536,7.418803552,4.611007555,-1.673817958,0.810963533,4.761408445,1.895652042,159.5135999
1.40E+12,4.751345,-1.921224,0.802173,-167.3877218,-48.43094194,154.0434898,-0.111359545,0.088230017,-0.124135004,-166.0078508,-48.40517136,4.25199768,4.575741477,-1.711543782,0.805060097,4.796674523,1.857926218,156.3467941
1.40E+12,4.798655,-1.893221,0.79982,-168.1336894,-48.93352737,149.9231777,-0.137443047,0.040087959,-0.127109319,-166.7348257,-48.85435629,0.108779851,4.549657975,-1.75968584,0.802085782,4.822758025,1.80978416,152.2035762
1.40E+12,4.840546,-1.854512,0.800792,-169.3678852,-50.05811856,146.0089893,-0.153822283,-0.014563887,-0.127031663,-167.9197555,-49.9322722,-3.84101943,4.533278739,-1.814337686,0.802163438,4.839137261,1.755132314,148.253777
1.40E+12,4.873087,-1.807845,0.802735,-170.6438645,-50.70884342,142.4525832,-0.157664252,-0.071339158,-0.125788405,-169.1537901,-50.54615146,-7.41892916,4.52943677,-1.871112957,0.803406696,4.84297923,1.698357043,144.6758672
1.40E+12,4.891853,-1.753965,0.802622,-171.8345233,-50.59037145,139.7361194,-0.145178974,-0.127239407,-0.126722377,-170.3647319,-50.41450944,-10.12437984,4.541922048,-1.927013206,0.802472724,4.830493952,1.642456794,141.9704165
1.40E+12,4.895201,-1.693562,0.801195,-173.3857895,-50.48876131,138.5857384,-0.117684285,-0.181677472,-0.128538757,-171.9210168,-50.32386323,-11.27447588,4.569416737,-1.981451271,0.800656344,4.802999263,1.588018729,140.8203205
1.40E+12,4.883709,-1.629124,0.800184,-175.0362287,-50.95097586,138.5314764,-0.075032264,-0.23144516,-0.130078898,-173.5691451,-50.8209774,-11.3511956,4.612068758,-2.031218959,0.799116203,4.760347242,1.538251041,140.7436008
1.40E+12,4.85974,-1.566597,0.799524,-176.3100564,-52.21562643,139.257434,-0.020763252,-0.270719439,-0.132251573,-174.8268865,-52.13017401,-10.68273517,4.66633777,-2.070493238,0.796943528,4.70607823,1.498976762,141.4120612
1.40E+12,4.825418,-1.516846,0.798863,-175.8666084,-53.4235142,138.9088966,0.034721813,-0.295357896,-0.133629492,-174.3868961,-53.36003353,-11.08528606,4.721822835,-2.095131695,0.795565609,4.650593165,1.474338305,141.0095103
1.40E+12,4.783904,-1.489301,0.798112,-175.1507133,-54.10206538,138.794939,0.083651157,-0.297842019,-0.134153563,-173.69581,-54.06582273,-11.21547634,4.770752179,-2.097615818,0.795041538,4.601663821,1.471854182,140.87932
1.40E+12,4.7363,-1.488032,0.795159,-174.528693,-54.5877281,140.2351226,0.122423975,-0.274208851,-0.136195154,-173.1112957,-54.58135381,-9.782008898,4.809524997,-2.07398265,0.792999947,4.562891003,1.49548735,142.3127875
1.40E+12,4.685416,-1.51403,0.791575,-174.2487049,-55.19477413,143.1840744,0.150755935,-0.226138373,-0.138824051,-172.8370199,-55.22704538,-6.830797826,4.837856957,-2.025912172,0.79037105,4.534559043,1.543557828,145.2639986
1.40E+12,4.637627,-1.565779,0.788817,-173.6493065,-55.67534506,147.1724523,0.16323087,-0.156629688,-0.140960993,-172.1964819,-55.73684427,-2.855688921,4.850331891,-1.956403486,0.788234108,4.522084108,1.613066513,149.2391075
1.40E+12,4.599806,-1.63485,0.785615,-172.7415465,-55.4868074,151.3492244,0.159899516,-0.077664567,-0.143987662,-171.2609212,-55.58442474,1.324813356,4.847000538,-1.877438366,0.785207439,4.525415462,1.692031634,153.4196097
1.40E+12,4.574647,-1.708016,0.782384,-171.2331476,-54.90895043,154.5144617,0.144030565,-0.0022333,-0.146768147,-169.752238,-55.03113148,4.501441279,4.831131587,-1.802007099,0.782426954,4.541284413,1.767462901,156.5962377
1.40E+12,4.566037,-1.774611,0.779797,-169.7821333,-54.36285191,157.0780269,0.11855394,0.058426133,-0.149115957,-168.2998456,-54.50121037,7.076131491,4.805654962,-1.741347666,0.780079144,4.566761038,1.828122334,159.1709279
1.40E+12,4.575088,-1.825158,0.778289,-169.0913626,-54.0295021,158.8075152,0.085991503,0.096243136,-0.150564339,-167.648319,-54.18015914,8.828089563,4.773092525,-1.703530663,0.778630762,4.599323475,1.865939337,160.9228859
1.40E+12,4.599391,-1.852262,0.77721,-168.7384969,-53.64280918,159.4400649,0.05339836,0.106831483,-0.151848794,-167.3364163,-53.78820293,9.4910189,4.740499382,-1.692942316,0.777346307,4.631916618,1.876527684,161.5858153
1.40E+12,4.635961,-1.85443,0.775078,-169.0323591,-53.09777713,159.9248321,0.022849761,0.08982277,-0.153723147,-167.6689152,-53.23805006,10.00100992,4.709950783,-1.709951029,0.775471954,4.662465217,1.859518971,162.0958063
1.40E+12,4.680389,-1.834831,0.771093,-169.9763802,-52.6715943,159.5603053,-0.003457629,0.049668094,-0.157066348,-168.6144458,-52.80063299,9.656287221,4.683643393,-1.750105705,0.772128753,4.688772607,1.819364295,161.7510836
1.40E+12,4.727569,-1.79764,0.76614,-172.0822826,-52.60275103,158.6721841,-0.024276405,-0.00584644,-0.162637858,-170.7305276,-52.70929839,8.76581047,4.662824617,-1.805620239,0.766557243,4.709591383,1.763849761,160.8606069
1.40E+12,4.77368,-1.753205,0.76016,-173.932649,-52.56556556,156.6477117,-0.042908151,-0.066714128,-0.169176699,-172.5715605,-52.63831152,6.715819167,4.644192871,-1.866487927,0.760018402,4.728223129,1.702982073,158.8106155
1.40E+12,4.819765,-1.713792,0.755526,-175.4449478,-52.10818885,154.2700463,-0.064666724,-0.12298154,-0.174517331,-174.079311,-52.1562515,4.324384412,4.622434297,-1.922755339,0.75467777,4.749981702,1.646714661,156.4191808
1.40E+12,4.86322,-1.691152,0.752914,-176.3261556,-51.51766535,151.6261723,-0.093183364,-0.162940995,-0.177114128,-174.9558637,-51.53555715,1.675114872,4.593917658,-1.962714794,0.752080973,4.778498342,1.606755206,153.7699113
1.40E+12,4.897612,-1.693208,0.754411,-176.311237,-51.32702011,149.6558634,-0.12538026,-0.176979732,-0.175777682,-174.9464669,-51.32619932,-0.305568954,4.561720762,-1.976753531,0.753417419,4.810695238,1.592716469,151.7892274
1.40E+12,4.923159,-1.721013,0.762043,-175.5126301,-51.59538101,148.2219426,-0.163020513,-0.165223231,-0.167892228,-174.1093463,-51.57602476,-1.77140684,4.524080509,-1.96499703,0.761302873,4.848335491,1.60447297,150.3233895
1.40E+12,4.946333,-1.765452,0.77487,-175.5751334,-52.15862795,148.0443503,-0.206636348,-0.137889273,-0.155204822,-174.1183864,-52.14587065,-1.988921345,4.480464674,-1.937663072,0.773990279,4.891951326,1.631806928,150.105875
1.40E+12,4.967142,-1.813757,0.787587,-176.1109022,-52.88187237,148.9448151,-0.250335959,-0.106478589,-0.142975029,-174.5957034,-52.89481729,-1.138026779,4.436765062,-1.906252387,0.786220072,4.935650937,1.663217612,150.9567696
1.40E+12,4.98646,-1.858507,0.797058,-176.7827088,-53.18747027,149.9374246,-0.285147628,-0.077572289,-0.133845108,-175.2187324,-53.21265837,-0.179629334,4.401953394,-1.877346088,0.795349993,4.970462606,1.692123912,151.915167
1.40E+12,4.995352,-1.889261,0.80165,-176.9568427,-52.89372049,150.3079377,-0.306139162,-0.056072975,-0.129368117,-175.3859981,-52.9249028,0.19402966,4.380961859,-1.855846773,0.799826984,4.99145414,1.713623226,152.288826
1.40E+12,4.992076,-1.90036,0.801799,-177.4855532,-53.22359265,151.1315184,-0.306790954,-0.045363986,-0.129237156,-175.9111191,-53.26815767,0.9906052,4.380310068,-1.845137785,0.799957945,4.992105932,1.724332215,153.0854016
1.40E+12,4.973192,-1.891129,0.799633,-178.4584521,-53.9389336,152.1242691,-0.284516612,-0.044096424,-0.131386662,-176.8733199,-53.99301751,1.952952467,4.402584409,-1.843870223,0.797808439,4.96983159,1.725599777,154.0477488
1.40E+12,4.938811,-1.865918,0.796077,-179.3468987,-53.69745689,152.8116273,-0.240606712,-0.048604516,-0.134902674,-177.788249,-53.76435892,2.650408331,4.44649431,-1.848378315,0.794292427,4.92592169,1.721091685,154.7452047
1.40E+12,4.892915,-1.831385,0.790949,-179.3550495,-52.39436065,153.1278055,-0.18169047,-0.055540017,-0.139865251,-177.85468,-52.45610004,3.037555412,4.505410552,-1.855313816,0.78932985,4.867005448,1.714156184,155.1323518
1.40E+12,4.838683,-1.792309,0.789328,-179.0494302,-51.45561324,154.2416905,-0.114240166,-0.062050324,-0.141453918,-177.5962353,-51.53529756,4.203130002,4.572860856,-1.861824122,0.787741183,4.799555144,1.707645877,156.2979264
1.40E+12,4.778747,-1.753208,0.792994,-178.9348037,-51.54302559,155.959172,-0.043473036,-0.065889565,-0.137706754,-177.4910714,-51.64441135,5.918568028,4.643627986,-1.865663364,0.791488347,4.728788014,1.703806636,158.0133644
1.40E+12,4.715969,-1.719132,0.797487,-178.8130265,-52.0771011,157.8724508,0.026240811,-0.063812317,-0.133421268,-177.3619328,-52.20453496,7.806049039,4.713341833,-1.863586115,0.795773833,4.659074167,1.705883884,159.9008454
1.40E+12,4.658263,-1.695489,0.800219,-178.8108461,-52.57688841,160.2311273,0.086087444,-0.05511188,-0.131090586,-177.3501221,-52.73115056,10.13714866,4.773188466,-1.854885679,0.798104515,4.599227534,1.714584321,162.231945
1.40E+12,4.613309,-1.68875,0.800284,-177.4254114,-53.4281051,161.712223,0.125625579,-0.039016398,-0.131358704,-175.9204937,-53.59138734,11.54568466,4.812726601,-1.838790197,0.797836397,4.559689399,1.730679803,163.640481
1.40E+12,4.586962,-1.700146,0.798521,-175.6327847,-54.52516641,162.784312,0.140480125,-0.016881005,-0.133434147,-174.0981331,-54.68715157,12.54274083,4.827581147,-1.816654804,0.795760954,4.544834853,1.752815196,164.6375372
1.40E+12,4.581667,-1.72431,0.797135,-174.7907245,-55.54191299,163.9854929,0.130153046,0.00572912,-0.134756187,-173.2396983,-55.70444891,13.67703866,4.817254068,-1.794044679,0.794438914,4.555161932,1.775425321,165.771835
1.40E+12,4.596412,-1.751975,0.795825,-175.3333019,-56.11913741,165.8122298,0.102042635,0.022021542,-0.1364107,-173.8064798,-56.30226986,15.47144423,4.789143656,-1.777752257,0.7927844,4.583272343,1.791717743,167.5662406
1.40E+12,4.626375,-1.778415,0.793444,-176.2229138,-55.83837984,167.4146263,0.062318025,0.029996368,-0.139121346,-174.749092,-56.03296945,17.0769686,4.749419047,-1.769777431,0.790073755,4.622996953,1.799692569,169.171765
1.40E+12,4.665418,-1.801544,0.788191,-176.188477,-54.72194367,167.5526419,0.017140968,0.030360843,-0.144441263,-174.7660042,-54.90530596,17.22808322,4.70424199,-1.769412956,0.784753838,4.66817401,1.800057044,169.3228796
1.40E+12,4.706183,-1.817017,0.779171,-176.5852377,-52.71497521,167.5282332,-0.025278049,0.023206266,-0.153429409,-175.2151162,-52.88834043,17.25629369,4.661822973,-1.776567533,0.775765692,4.710593027,1.792902467,169.3510901
1.40E+12,4.73903,-1.823065,0.765913,-177.4762549,-50.74593798,167.7898291,-0.055378942,0.012178529,-0.166506577,-176.1486526,-50.90352455,17.5845677,4.63172208,-1.78759527,0.762688524,4.74069392,1.78187473,169.6793641
1.40E+12,4.756473,-1.818569,0.751472,-178.6979553,-49.92081868,168.0233597,-0.066500574,-0.000263322,-0.18047229,-177.3652297,-50.06155976,17.84660025,4.620600448,-1.80003712,0.748722811,4.751815552,1.769432879,169.9413966
1.40E+12,4.755093,-1.805758,0.736656,-179.3047851,-50.24342536,168.2732034,-0.056804179,-0.010300753,-0.195177814,-177.9414401,-50.37203479,18.10189363,4.630296843,-1.810074552,0.734017287,4.742119157,1.759395448,170.19669
1.40E+12,4.736493,-1.787414,0.724037,-178.9216197,-51.72272919,168.5440679,-0.030371148,-0.016726924,-0.20821422,-177.460011,-51.85137313,18.31135896,4.656729874,-1.816500723,0.720980881,4.715686126,1.752969277,170.4061553
1.40E+12,4.708192,-1.7673,0.710645,-178.0479935,-53.8133447,168.8813043,0.005039156,-0.020054672,-0.222330056,-176.500816,-53.94602293,18.57713688,4.692140178,-1.819828471,0.706865045,4.680275822,1.749641529,170.6719333
1.40E+12,4.678188,-1.748643,0.692681,-176.7276047,-56.47873019,168.9600136,0.040739246,-0.021403329,-0.241079557,-175.0975253,-56.60398907,18.57422467,4.727840267,-1.821177128,0.688115544,4.644575732,1.748292872,170.6690211
1.40E+12,4.650873,-1.731075,0.670792,-175.7103831,-59.13482793,168.4295066,0.072597859,-0.023055958,-0.263766557,-173.95535,-59.24209815,17.91801832,4.759698881,-1.822829757,0.665428544,4.612717119,1.746640243,170.0128147
1.40E+12,4.628525,-1.716355,0.647748,-175.9146107,-61.09411434,168.6679215,0.09921053,-0.024844057,-0.287416584,-174.082344,-61.18472666,18.06956728,4.786311552,-1.824617856,0.641778517,4.586104448,1.744852144,170.1643637
1.40E+12,4.611358,-1.706356,0.629785,-174.4168216,-63.24151335,167.7587307,0.118910186,-0.025024045,-0.305915056,-172.4770688,-63.30616742,17.03932927,4.806011208,-1.824797844,0.623280045,4.566404792,1.744672156,169.1341257
1.40E+12,4.59763,-1.699081,0.618943,-172.9709162,-66.54408323,166.7361114,0.134299843,-0.024633437,-0.316948478,-170.7694168,-66.58980975,15.72908794,4.821400865,-1.824407236,0.612246623,4.551015135,1.745062764,167.8238843
1.40E+12,4.585045,-1.693476,0.610844,-171.0693043,-69.88198509,164.6662054,0.147344238,-0.023569308,-0.325886696,-168.530505,-69.8925919,13.3451505,4.834445259,-1.823343107,0.603308405,4.53797074,1.746126893,165.4399469
1.40E+12,4.574745,-1.688706,0.601892,-171.0594445,-71.64188327,164.1138422,0.157911213,-0.023189759,-0.335846649,-168.4050351,-71.66282362,12.69194109,4.845012235,-1.822963558,0.593348452,4.527403765,1.746506442,164.7867375
1.40E+12,4.567177,-1.685039,0.592168,-172.082467,-71.73405097,164.1771567,0.165971185,-0.022678835,-0.345770885,-169.5767769,-71.75100908,12.89289968,4.853072206,-1.822452634,0.583424216,4.519343793,1.747017366,164.9876961
1.40E+12,4.563014,-1.682544,0.583109,-171.9986215,-70.98802998,163.2974415,0.170861668,-0.022747443,-0.354914244,-169.720349,-70.98140122,12.23089498,4.85796269,-1.822521242,0.574280857,4.51445331,1.746948758,164.3256914
1.40E+12,4.561906,-1.680513,0.575465,-172.1030476,-70.86332297,163.0885805,0.173006246,-0.023741215,-0.362562748,-169.9420635,-70.84057837,12.14123385,4.860107268,-1.823515014,0.566632353,4.512308732,1.745954986,164.2360302
1.40E+12,4.563034,-1.678715,0.575808,-171.4353528,-72.86413037,162.52197,0.17321476,-0.025984465,-0.362868434,-169.1052891,-72.81559386,11.41052148,4.860315782,-1.825758264,0.566326667,4.512100218,1.743711736,163.5053179
1.40E+12,4.564811,-1.678108,0.574919,-170.0029117,-73.80745039,161.1462446,0.172350087,-0.027627908,-0.364080376,-167.6204958,-73.73988278,9.978995341,4.859451108,-1.827401706,0.565114725,4.512964891,1.742068293,162.0737917
1.40E+12,4.565358,-1.677288,0.573935,-169.2022315,-73.60644556,160.0884472,0.172606266,-0.028671459,-0.365108687,-166.9438046,-73.5348359,9.050319456,4.859707288,-1.828445258,0.564086414,4.512708712,1.741024742,161.1451158
1.40E+12,4.566345,-1.6758,0.572695,-166.9315202,-73.92643962,157.9326109,0.172672173,-0.030538937,-0.366267282,-164.5974789,-73.80869179,6.821133366,4.859773195,-1.830312736,0.562927819,4.512642805,1.739157264,158.9159297
1.40E+12,4.56671,-1.675901,0.572438,-166.9493894,-73.96790366,157.9634876,0.172563652,-0.030727229,-0.366374012,-164.6264606,-73.83472048,6.857275936,4.859664673,-1.830501028,0.562821089,4.512751326,1.738968972,158.9520723
1.40E+12,4.567083,-1.676347,0.572199,-166.6293393,-73.94993757,157.6774684,0.172368819,-0.030545763,-0.36645095,-164.4190384,-73.81481805,6.674301853,4.859469841,-1.830319562,0.562744151,4.512946159,1.739150438,158.7690982
1.40E+12,4.567284,-1.676505,0.572074,-166.3772802,-73.95486545,157.4372782,0.171921609,-0.030403235,-0.366051833,-164.1636815,-73.81541589,6.430748809,4.859022631,-1.830177034,0.563143268,4.513393369,1.739292966,158.5255452
1.40E+12,4.567489,-1.676352,0.5721,-166.218636,-73.97269679,157.2645478,0.172169684,-0.030566913,-0.366408553,-164.0314422,-73.80966983,6.271007524,4.859270705,-1.830340711,0.562786548,4.513145294,1.739129288,158.3658039
1.40E+12,4.567421,-1.676401,0.572069,-166.1249127,-73.95021927,157.1846965,0.172220303,-0.030469709,-0.366425351,-163.9290742,-73.78096318,6.186674681,4.859321324,-1.830243508,0.56276975,4.513094675,1.739226492,158.2814711
1.40E+12,4.567509,-1.676277,0.572073,-166.1997163,-73.93144156,157.2523169,0.172210263,-0.030545206,-0.36642271,-164.0388389,-73.76095438,6.281393353,4.859311285,-1.830319005,0.562772391,4.513104715,1.739150995,158.3761897
1.40E+12,4.567507,-1.676185,0.57203,-166.2699507,-73.93976472,157.3146826,0.172192522,-0.030579933,-0.366432796,-164.1015776,-73.76104888,6.33365914,4.859293544,-1.830353732,0.562762304,4.513122456,1.739116268,158.4284555
1.40E+12,4.567463,-1.676219,0.571983,-166.2420043,-73.9313801,157.2864771,0.172212814,-0.030580423,-0.366432866,-164.0767067,-73.74643082,6.309131738,4.859313836,-1.830354222,0.562762235,4.513102164,1.739115778,158.4039281
